,id,company_id,name,first_name,last_name,open_deals_count,related_open_deals_count,closed_deals_count,related_closed_deals_count,participant_open_deals_count,participant_closed_deals_count,email_messages_count,activities_count,done_activities_count,undone_activities_count,files_count,notes_count,followers_count,won_deals_count,related_won_deals_count,lost_deals_count,related_lost_deals_count,active_flag,phone,email,first_char,update_time,delete_time,add_time,visible_to,picture_id,next_activity_date,next_activity_time,next_activity_id,last_activity_id,last_activity_date,last_incoming_mail_time,last_outgoing_mail_time,label,label_ids,im,postal_address,postal_address_lat,postal_address_long,postal_address_subpremise,postal_address_street_number,postal_address_route,postal_address_sublocality,postal_address_locality,postal_address_admin_area_level_1,postal_address_admin_area_level_2,postal_address_country,postal_address_postal_code,postal_address_formatted_address,notes,birthday,job_title,org_name,owner_name,primary_email,cc_email,owner_id.id,owner_id.name,owner_id.email,owner_id.has_pic,owner_id.pic_hash,owner_id.active_flag,owner_id.value,org_id.name,org_id.people_count,org_id.owner_id,org_id.address,org_id.label_ids,org_id.active_flag,org_id.cc_email,org_id.owner_name,org_id.value,label,Email.Email_address,primary,Phone.Phone_number,primary
26,27.0,13934494.0,Shawn Rogers,Shawn,Rogers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-688-792-4511x532', 'primary': True}, {'label': 'work', 'value': 'jbrooks@example.net', 'primary': False}, {'label': 'work', 'value': 'strongjay@example.com', 'primary': False}]",s,2024-12-03 10:35:02,,2024-12-03 10:35:00,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Spencer LLC,Jesús Maeso,+1-688-792-4511x532,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Spencer LLC,1.0,22693865.0,"032 Beverly Isle, Tiffanyport, KY 90487",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,28.0,work,daniellefry@example.net,False,,True
27,28.0,13934494.0,Rebekah Garrett,Rebekah,Garrett,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-359-963-7026', 'primary': True}, {'label': 'work', 'value': 'ebrown@example.net', 'primary': False}, {'label': 'work', 'value': 'kevin20@example.net', 'primary': False}]",r,2024-12-03 10:35:02,,2024-12-03 10:35:00,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Bell, Leon and Schmidt",Jesús Maeso,+1-359-963-7026,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Bell, Leon and Schmidt",1.0,22693865.0,"88107 Amanda Estate Apt. 324, Mirandaberg, PA 33030",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,27.0,work,,True,3218882827,True
28,29.0,13934494.0,Amy Holt,Amy,Holt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-703-722-2224x3284', 'primary': True}, {'label': 'work', 'value': 'kempdevin@example.com', 'primary': False}, {'label': 'work', 'value': 'crystalgarza@example.net', 'primary': False}]",a,2024-12-03 10:35:03,,2024-12-03 10:35:00,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Gomez, Owens and Harris",Jesús Maeso,+1-703-722-2224x3284,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Gomez, Owens and Harris",1.0,22693865.0,"038 Sean Shoal, New Debbieside, IL 23065",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,29.0,work,erikswanson@example.net,False,,True
29,30.0,13934494.0,Brenda Aguilar,Brenda,Aguilar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '(413)522-5239', 'primary': True}, {'label': 'work', 'value': 'amadden@example.org', 'primary': False}, {'label': 'work', 'value': 'jcline@example.net', 'primary': False}]",b,2024-12-03 10:35:03,,2024-12-03 10:35:01,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Perez, Jimenez and Fleming",Jesús Maeso,(413)522-5239,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Perez, Jimenez and Fleming",1.0,22693865.0,"06217 Jay Forge Apt. 073, North Jessicaburgh, OK 35567",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,30.0,work,davidrobert@example.org,False,,True
30,31.0,13934494.0,Douglas Hernandez,Douglas,Hernandez,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '001-217-851-4830x44074', 'primary': True}, {'label': 'work', 'value': 'amarsh@example.org', 'primary': False}, {'label': 'work', 'value': 'joshua06@example.com', 'primary': False}]",d,2024-12-03 10:35:03,,2024-12-03 10:35:01,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Clark PLC,Jesús Maeso,001-217-851-4830x44074,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Clark PLC,1.0,22693865.0,"8050 Floyd Groves Suite 222, Elizabethchester, DC 35491",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,31.0,work,,True,+1-885-267-0086x5069,True
31,32.0,13934494.0,Bryan Hunt,Bryan,Hunt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '001-969-534-6626x6329', 'primary': True}, {'label': 'work', 'value': 'lgibson@example.org', 'primary': False}, {'label': 'work', 'value': 'ruizpaul@example.org', 'primary': False}]",b,2024-12-03 10:35:03,,2024-12-03 10:35:01,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Perry Inc,Jesús Maeso,001-969-534-6626x6329,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Perry Inc,1.0,22693865.0,"2624 Wheeler Mews Suite 399, East James, MT 72035",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,32.0,work,adam48@example.net,False,,True
32,33.0,13934494.0,Brooke Park,Brooke,Park,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '944.929.2448x420', 'primary': True}, {'label': 'work', 'value': 'stewartkevin@example.org', 'primary': False}, {'label': 'work', 'value': 'davismichael@example.net', 'primary': False}]",b,2024-12-03 10:35:05,,2024-12-03 10:35:02,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Fuller, Wade and Sexton",Jesús Maeso,944.929.2448x420,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Fuller, Wade and Sexton",1.0,22693865.0,"028 Evans Spur, East Timothytown, IL 14491",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,35.0,work,andrea23@example.net,False,,True
33,34.0,13934494.0,Darren Rodgers,Darren,Rodgers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '285-372-9818x68071', 'primary': True}, {'label': 'work', 'value': 'max71@example.org', 'primary': False}, {'label': 'work', 'value': 'tammy41@example.org', 'primary': False}]",d,2024-12-03 10:35:05,,2024-12-03 10:35:02,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Bowen-Sanders,Jesús Maeso,285-372-9818x68071,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Bowen-Sanders,1.0,22693865.0,"797 Jerry Village Suite 096, Lake Rogerfurt, OH 48978",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,36.0,work,,True,+1-678-467-1463x84946,True
34,35.0,13934494.0,Shelia Myers,Shelia,Myers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '981-693-4036x7204', 'primary': True}, {'label': 'work', 'value': 'gabriellequinn@example.org', 'primary': False}, {'label': 'work', 'value': 'gouldvictoria@example.org', 'primary': False}]",s,2024-12-03 10:35:05,,2024-12-03 10:35:02,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Frazier, Curry and Kline",Jesús Maeso,981-693-4036x7204,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Frazier, Curry and Kline",1.0,22693865.0,"27586 Hernandez Forges Apt. 528, Elliottside, MH 23119",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,34.0,work,mckinneyshane@example.com,False,,True
35,36.0,13934494.0,Rebecca Flores,Rebecca,Flores,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '811.930.7929', 'primary': True}, {'label': 'work', 'value': 'bsalinas@example.org', 'primary': False}, {'label': 'work', 'value': 'sherri27@example.org', 'primary': False}]",r,2024-12-03 10:35:05,,2024-12-03 10:35:02,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Harris-Taylor,Jesús Maeso,811.930.7929,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Harris-Taylor,1.0,22693865.0,"5153 Ariel Streets Suite 702, West Stacey, MP 62143",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,33.0,work,wrightpatricia@example.com,False,,True
36,37.0,13934494.0,Laura Alexander,Laura,Alexander,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '235-860-9587x3251', 'primary': True}, {'label': 'work', 'value': 'bgates@example.org', 'primary': False}, {'label': 'work', 'value': 'lauren46@example.org', 'primary': False}]",l,2024-12-03 10:35:06,,2024-12-03 10:35:03,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Raymond, Mosley and Hughes",Jesús Maeso,235-860-9587x3251,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Raymond, Mosley and Hughes",1.0,22693865.0,"61158 Oliver Trail Apt. 576, New Benjamin, ID 97830",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,37.0,work,,True,(640)258-6583x3595,True
37,38.0,13934494.0,Angela Lee,Angela,Lee,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '001-563-496-3992x04831', 'primary': True}, {'label': 'work', 'value': 'brownmelissa@example.org', 'primary': False}, {'label': 'work', 'value': 'michael62@example.com', 'primary': False}]",a,2024-12-03 10:35:06,,2024-12-03 10:35:04,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Oliver-Campbell,Jesús Maeso,001-563-496-3992x04831,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Oliver-Campbell,1.0,22693865.0,"00675 Miles View, New Kelsey, MH 42338",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,38.0,work,manuelpowell@example.com,False,,True
38,39.0,13934494.0,Christopher Gordon,Christopher,Gordon,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-714-234-3303x798', 'primary': True}, {'label': 'work', 'value': 'samantha12@example.org', 'primary': False}, {'label': 'work', 'value': 'benjaminhensley@example.com', 'primary': False}]",c,2024-12-03 10:35:07,,2024-12-03 10:35:05,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Howard, Salazar and Campos",Jesús Maeso,+1-714-234-3303x798,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Howard, Salazar and Campos",1.0,22693865.0,"272 Padilla Mount Apt. 538, East Ericshire, NV 66963",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,40.0,work,johnjohnson@example.org,False,,True
39,40.0,13934494.0,Cynthia Parsons,Cynthia,Parsons,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '(989)969-2054', 'primary': True}, {'label': 'work', 'value': 'murrayjohn@example.com', 'primary': False}, {'label': 'work', 'value': 'ashley59@example.org', 'primary': False}]",c,2024-12-03 10:35:07,,2024-12-03 10:35:05,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Garcia PLC,Jesús Maeso,(989)969-2054,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Garcia PLC,1.0,22693865.0,"8705 Benjamin Vista, South Jeremy, FM 03930",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,41.0,work,,True,212-601-8222x9536,True
40,41.0,13934494.0,Alexander Kelly,Alexander,Kelly,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '312.952.2740', 'primary': True}, {'label': 'work', 'value': 'hannah69@example.com', 'primary': False}, {'label': 'work', 'value': 'matthew45@example.com', 'primary': False}]",a,2024-12-03 10:35:07,,2024-12-03 10:35:05,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Mcintosh, Sullivan and Baker",Jesús Maeso,312.952.2740,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Mcintosh, Sullivan and Baker",1.0,22693865.0,"65805 Kirk Land Apt. 128, Huberburgh, VI 21910",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,39.0,work,parkerjoshua@example.com,False,,True
41,42.0,13934494.0,Zachary Jackson,Zachary,Jackson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-672-575-1644', 'primary': True}, {'label': 'work', 'value': 'lisaobrien@example.com', 'primary': False}, {'label': 'work', 'value': 'gloversara@example.net', 'primary': False}]",z,2024-12-03 10:35:08,,2024-12-03 10:35:05,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Miles, Rodriguez and Chan",Jesús Maeso,+1-672-575-1644,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Miles, Rodriguez and Chan",1.0,22693865.0,"30993 Levy Pines, East Hannahmouth, AS 30694",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,42.0,work,anthonywall@example.net,False,,True
42,43.0,13934494.0,Carolyn Griffith,Carolyn,Griffith,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-920-499-3699', 'primary': True}, {'label': 'work', 'value': 'ginadunn@example.org', 'primary': False}, {'label': 'work', 'value': 'william89@example.org', 'primary': False}]",c,2024-12-03 10:35:08,,2024-12-03 10:35:06,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Anderson Ltd,Jesús Maeso,+1-920-499-3699,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Anderson Ltd,1.0,22693865.0,"686 Espinoza Pines Apt. 878, South Eric, DE 32091",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,43.0,work,,True,(848)928-5839x36370,True
43,44.0,13934494.0,Charles Matthews,Charles,Matthews,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-863-373-7253x69725', 'primary': True}, {'label': 'work', 'value': 'robin60@example.net', 'primary': False}, {'label': 'work', 'value': 'cynthia03@example.org', 'primary': False}]",c,2024-12-03 10:35:08,,2024-12-03 10:35:06,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Cunningham LLC,Jesús Maeso,+1-863-373-7253x69725,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Cunningham LLC,1.0,22693865.0,"737 Janice Prairie Suite 565, Port Matthewton, ID 77376",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,44.0,work,jonathanboyle@example.net,False,,True
44,45.0,13934494.0,James Flores,James,Flores,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '(946)559-7682x346', 'primary': True}, {'label': 'work', 'value': 'diana39@example.org', 'primary': False}, {'label': 'work', 'value': 'scott28@example.net', 'primary': False}]",j,2024-12-03 10:35:09,,2024-12-03 10:35:07,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,White-Barrera,Jesús Maeso,(946)559-7682x346,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,White-Barrera,1.0,22693865.0,"164 Wendy Crescent Apt. 840, East Katiechester, VA 50929",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,45.0,work,baileydavid@example.com,False,,True
45,46.0,13934494.0,Gregory Jackson,Gregory,Jackson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '3229658672', 'primary': True}, {'label': 'work', 'value': 'tinawood@example.org', 'primary': False}, {'label': 'work', 'value': 'rstevenson@example.net', 'primary': False}]",g,2024-12-03 10:35:09,,2024-12-03 10:35:07,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Hayes, Wilson and King",Jesús Maeso,3229658672,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Hayes, Wilson and King",1.0,22693865.0,"99877 Taylor Fields, Lake Courtney, DE 98597",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,46.0,work,,True,001-905-646-9517x1408,True
46,47.0,13934494.0,Wendy Johnson,Wendy,Johnson,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '6038926507', 'primary': True}, {'label': 'work', 'value': 'daughertyrachael@example.org', 'primary': False}, {'label': 'work', 'value': 'martinezshane@example.com', 'primary': False}]",w,2024-12-03 10:35:11,,2024-12-03 10:35:07,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Frazier Ltd,Jesús Maeso,6038926507,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Frazier Ltd,1.0,22693865.0,"279 Cantu Trail Apt. 474, Williamshire, MD 93680",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,47.0,work,ariana03@example.org,False,,True
47,48.0,13934494.0,Ernest Duncan,Ernest,Duncan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '307-524-0055', 'primary': True}, {'label': 'work', 'value': 'christopher58@example.net', 'primary': False}, {'label': 'work', 'value': 'probinson@example.com', 'primary': False}]",e,2024-12-03 10:35:09,,2024-12-03 10:35:07,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Rodriguez-Gonzales,Jesús Maeso,307-524-0055,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Rodriguez-Gonzales,1.0,22693865.0,"927 Clark Manors, Charlesview, TX 08888",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,48.0,work,christopher64@example.net,False,,True
48,49.0,13934494.0,Cynthia James,Cynthia,James,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '500-825-5845', 'primary': True}, {'label': 'work', 'value': 'charles63@example.net', 'primary': False}, {'label': 'work', 'value': 'grossmichelle@example.com', 'primary': False}]",c,2024-12-03 10:35:11,,2024-12-03 10:35:09,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Baker, Parker and Chavez",Jesús Maeso,500-825-5845,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Baker, Parker and Chavez",1.0,22693865.0,"11488 Collier Green, Garrisonbury, IL 15447",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,50.0,work,,True,936.464.0206x31768,True
49,50.0,13934494.0,Richard Ortiz,Richard,Ortiz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '918.626.4139', 'primary': True}, {'label': 'work', 'value': 'ohernandez@example.net', 'primary': False}, {'label': 'work', 'value': 'troy01@example.com', 'primary': False}]",r,2024-12-03 10:35:11,,2024-12-03 10:35:09,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Williams, Lopez and Navarro",Jesús Maeso,918.626.4139,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Williams, Lopez and Navarro",1.0,22693865.0,"98662 Donna Burgs Apt. 371, Kaylaton, NY 30107",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,49.0,work,amy93@example.com,False,,True
50,51.0,13934494.0,Ann Ramirez,Ann,Ramirez,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '(242)457-7421x97446', 'primary': True}, {'label': 'work', 'value': 'christopher15@example.org', 'primary': False}, {'label': 'work', 'value': 'shawn29@example.org', 'primary': False}]",a,2024-12-03 10:35:11,,2024-12-03 10:35:09,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Gross and Sons,Jesús Maeso,(242)457-7421x97446,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Gross and Sons,1.0,22693865.0,"USS Garner, FPO AP 91851",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,52.0,work,robbinsstephen@example.net,False,,True
51,52.0,13934494.0,Henry Coleman,Henry,Coleman,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '001-755-857-1700x34648', 'primary': True}, {'label': 'work', 'value': 'shawbrandon@example.net', 'primary': False}, {'label': 'work', 'value': 'chelsea63@example.com', 'primary': False}]",h,2024-12-03 10:35:11,,2024-12-03 10:35:09,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,"Nguyen, Perez and Parsons",Jesús Maeso,001-755-857-1700x34648,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,"Nguyen, Perez and Parsons",1.0,22693865.0,"PSC 1447, Box 5783, APO AA 06581",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,51.0,work,,True,803-401-6741x5451,True
52,53.0,13934494.0,Marcus Harris,Marcus,Harris,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,"[{'value': '', 'primary': True}]","[{'label': 'work', 'value': '+1-677-596-1808x34303', 'primary': True}, {'label': 'work', 'value': 'pbarnes@example.com', 'primary': False}, {'label': 'work', 'value': 'vwaters@example.net', 'primary': False}]",m,2024-12-03 10:35:11,,2024-12-03 10:35:09,3,,,,,,,,,,[],"[{'value': '', 'primary': True}]",,,,,,,,,,,,,,,,,Bridges LLC,Jesús Maeso,+1-677-596-1808x34303,jesusmaeso-sandbox@pipedrivemail.com,22693865.0,Jesús Maeso,jesusmaesog@gmail.com,0.0,,True,22693865.0,Bridges LLC,1.0,22693865.0,"0722 Christopher Street, Cassandraport, MT 03374",[],True,jesusmaeso-sandbox@pipedrivemail.com,Jesús Maeso,53.0,work,stoutalexander@example.net,False,,True
